,id,name,country_code,country,hand,age,url,date_accessed
1623,35900,VALACCHI Maddalena,ITA,ITALY,Right,22,https://fie.org/athletes/35900,2021-05-13 21:37:12
1624,35933,HAIDU Adriana,ROU,ROMANIA,Right,22,https://fie.org/athletes/35933,2021-05-13 21:37:25
1625,35936,DRAGHICI Raluca,ROU,ROMANIA,Right,20,https://fie.org/athletes/35936,2021-05-13 21:37:27
1626,52324,BOLANOS CASTRO Maria Gloria,ESA,EL SALVADOR,Right,17,https://fie.org/athletes/52324,2021-05-13 21:37:29
1627,52348,LIN Ashley,CAN,CANADA,Right,17,https://fie.org/athletes/52348,2021-05-13 21:37:49
1628,44229,KOKES Gabrielle,USA,USA,Left,18,https://fie.org/athletes/44229,2021-05-13 21:38:16
1629,36209,GUTIERREZ Karen,GUA,GUATEMALA,Right,23,https://fie.org/athletes/36209,2021-05-13 21:38:49
1630,36210,LOPERA MANCO Camila,CRC,COSTA RICA,Right,25,https://fie.org/athletes/36210,2021-05-13 21:38:49
1631,36211,GARCIA Janny,GUA,GUATEMALA,Left,21,https://fie.org/athletes/36211,2021-05-13 21:38:50
1632,36256,HERNANDEZ Karla,GUA,GUATEMALA,Right,21,https://fie.org/athletes/36256,2021-05-13 21:38:57
1633,36457,KNAB Chantal,GER,GERMANY,Right,22,https://fie.org/athletes/36457,2021-05-13 21:39:50
1634,36500,TUSSUPBEKOVA Kulzhan,KAZ,KAZAKHSTAN,Left,22,https://fie.org/athletes/36500,2021-05-13 21:39:54
1635,44832,STAMOS Maria,USA,USA,Right,19,https://fie.org/athletes/44832,2021-05-13 21:40:41
1636,44892,BROWN Madeleine,GBR,GREAT BRITAIN,Right,20,https://fie.org/athletes/44892,2021-05-13 21:40:51
1637,44911,DE LA CRUZ Ava,USA,USA,Right,20,https://fie.org/athletes/44911,2021-05-13 21:40:52
1638,44916,DE LA CRUZ Alyssa,USA,USA,Right,20,https://fie.org/athletes/44916,2021-05-13 21:40:54
1639,44945,WANG Karina,USA,USA,Right,19,https://fie.org/athletes/44945,2021-05-13 21:41:07
1640,44947,SWENNEN Annemaine,BEL,BELGIUM,Left,20,https://fie.org/athletes/44947,2021-05-13 21:41:08
1641,36763,OZUCAGLI Asli,TUR,TURKEY,Right,22,https://fie.org/athletes/36763,2021-05-13 21:41:11
1642,36768,FIRAT Mehlika,TUR,TURKEY,Right,22,https://fie.org/athletes/36768,2021-05-13 21:41:17
1643,36797,VANNEREAU Clemence,FRA,FRANCE,Right,22,https://fie.org/athletes/36797,2021-05-13 21:41:21
1644,36807,SAIKHANOVA Sayana,KAZ,KAZAKHSTAN,Right,19,https://fie.org/athletes/36807,2021-05-13 21:41:26
1645,36829,LOVELACE Kennedy,USA,USA,Right,22,https://fie.org/athletes/36829,2021-05-13 21:41:32
1646,36838,AMBRY Celia,FRA,FRANCE,Left,24,https://fie.org/athletes/36838,2021-05-13 21:41:36
1647,45035,THUERMER Caecilia,GER,GERMANY,Right,20,https://fie.org/athletes/45035,2021-05-13 21:41:39
1648,36846,CHAITOGLOU Evangelia,GRE,GREECE,Right,21,https://fie.org/athletes/36846,2021-05-13 21:41:39
1649,45036,DAMGAARD Josephine Barfod,DEN,DENMARK,Right,19,https://fie.org/athletes/45036,2021-05-13 21:41:37
1650,36890,REINTHALER Isabel,AUT,AUSTRIA,Right,21,https://fie.org/athletes/36890,2021-05-13 21:41:48
1651,36891,REINTHALER Miriam,AUT,AUSTRIA,Right,21,https://fie.org/athletes/36891,2021-05-13 21:41:45
1652,36892,ORTLER Vanessa,AUT,AUSTRIA,Right,22,https://fie.org/athletes/36892,2021-05-13 21:41:45
1653,36900,MOSS Amber,GBR,GREAT BRITAIN,Right,23,https://fie.org/athletes/36900,2021-05-13 21:41:52
1654,36922,SHYPITSYNA Margaryta,UKR,UKRAINE,Right,25,https://fie.org/athletes/36922,2021-05-13 21:42:02
1655,28787,LAW Hei Tung,HKG,"HONG KONG, CHINA",Right,25,https://fie.org/athletes/28787,2021-05-13 21:42:26
1656,36984,MOON Seoyun,CAN,CANADA,Right,24,https://fie.org/athletes/36984,2021-05-13 21:42:27
1657,37006,DESYLLA Maria,GRE,GREECE,Right,22,https://fie.org/athletes/37006,2021-05-13 21:42:30
1658,45204,TAM Rachel,CAN,CANADA,Left,20,https://fie.org/athletes/45204,2021-05-13 21:42:31
1659,45228,NOGUCHI Julia Celeste,JPN,JAPAN,Right,20,https://fie.org/athletes/45228,2021-05-13 21:42:36
1660,45230,YAMANAKA Shiori,JPN,JAPAN,Left,22,https://fie.org/athletes/45230,2021-05-13 21:42:37
1661,45231,FUKUTSUKA Tokiho,JPN,JAPAN,Right,20,https://fie.org/athletes/45231,2021-05-13 21:42:38
1662,45266,FERRACUTI Elena,ITA,ITALY,Left,20,https://fie.org/athletes/45266,2021-05-13 21:42:45
1663,45272,KUKLINA Ekaterina,RUS,RUSSIA,Left,21,https://fie.org/athletes/45272,2021-05-13 21:42:52
1664,45277,RAVAGLI Rebecca,ITA,ITALY,Left,21,https://fie.org/athletes/45277,2021-05-13 21:42:55
1665,45292,OGAWA Chihiro,JPN,JAPAN,Right,22,https://fie.org/athletes/45292,2021-05-13 21:42:56
1666,37141,GNJIDIC Lucija,CRO,CROATIA,Right,20,https://fie.org/athletes/37141,2021-05-13 21:43:08
1667,45339,KOROSSY Melissa,ROU,ROMANIA,Right,19,https://fie.org/athletes/45339,2021-05-13 21:43:16
1668,45341,SUTA Diana,ROU,ROMANIA,Right,18,https://fie.org/athletes/45341,2021-05-13 21:43:17
1669,28956,PRETORIUS Isabel,RSA,SOUTH AFRICA,Right,24,https://fie.org/athletes/28956,2021-05-13 21:43:13
1670,37193,LORENZETTI Virginia,ITA,ITALY,Right,23,https://fie.org/athletes/37193,2021-05-13 21:43:34
1671,45415,NAGANO Natsuko,JPN,JAPAN,Right,20,https://fie.org/athletes/45415,2021-05-13 21:43:38
1672,45489,TAGUCHI Riho,JPN,JAPAN,Right,20,https://fie.org/athletes/45489,2021-05-13 21:43:51
1673,45534,LEONARDO Joselin,GUA,GUATEMALA,Right,19,https://fie.org/athletes/45534,2021-05-13 21:44:02
1674,45542,STERZIK Linda,GER,GERMANY,Right,20,https://fie.org/athletes/45542,2021-05-13 21:44:03
1675,45543,HOLZE Henrietta,GER,GERMANY,Right,22,https://fie.org/athletes/45543,2021-05-13 21:44:03
1676,45544,BALLE Jennifer,GER,GERMANY,Right,18,https://fie.org/athletes/45544,2021-05-13 21:44:04
1677,45545,KARNATH Nathalie,GER,GERMANY,Right,21,https://fie.org/athletes/45545,2021-05-13 21:44:04
1678,37386,LEE Jaeyoung,KOR,KOREA,Right,23,https://fie.org/athletes/37386,2021-05-13 21:44:08
1679,37387,CHUN Min Sun,KOR,KOREA,Right,24,https://fie.org/athletes/37387,2021-05-13 21:44:08
1680,37406,GOZALI Alissa,INA,INDONESIA,Right,23,https://fie.org/athletes/37406,2021-05-13 21:44:11
1681,37426,AL MESSABI Al Yazaiya,UAE,UNITED ARAB EMIRATES,Right,22,https://fie.org/athletes/37426,2021-05-13 21:44:22
1682,37427,AHLI Sara,UAE,UNITED ARAB EMIRATES,Right,24,https://fie.org/athletes/37427,2021-05-13 21:44:23
1683,45625,MINELLI Pilar,ARG,ARGENTINA,Left,18,https://fie.org/athletes/45625,2021-05-13 21:44:25
1684,37434,AHMAD Hessa,UAE,UNITED ARAB EMIRATES,Left,21,https://fie.org/athletes/37434,2021-05-13 21:44:26
1685,45706,GONG Christina,USA,USA,Right,19,https://fie.org/athletes/45706,2021-05-13 21:44:43
1686,37568,PISANO Alessandra,ITA,ITALY,Left,22,https://fie.org/athletes/37568,2021-05-13 21:44:47
1687,37590,VITALE Sara,ITA,ITALY,Right,22,https://fie.org/athletes/37590,2021-05-13 21:44:51
1688,37600,NAGY Anasztazia,HUN,HUNGARY,Right,22,https://fie.org/athletes/37600,2021-05-13 21:44:52
1689,37611,KOSTIC Andjela,SRB,SERBIA,Right,21,https://fie.org/athletes/37611,2021-05-13 21:44:54
1690,37620,SHIVAKUMAR Meghana,IND,INDIA,Right,24,https://fie.org/athletes/37620,2021-05-13 21:44:56
1691,29452,LIMVATTANA Chidchanok,THA,THAILAND,Left,25,https://fie.org/athletes/29452,2021-05-13 21:45:01
1692,45899,NAKAYA Aki,JPN,JAPAN,Right,22,https://fie.org/athletes/45899,2021-05-13 21:45:13
1693,37707,NOBORIO Sana,JPN,JAPAN,Left,23,https://fie.org/athletes/37707,2021-05-13 21:45:13
1694,45910,MATE Anna,HUN,HUNGARY,Right,19,https://fie.org/athletes/45910,2021-05-13 21:45:19
1695,45914,RUBILAR Javiera,CHI,CHILE,Right,21,https://fie.org/athletes/45914,2021-05-13 21:45:24
1696,45942,ZUIN Anna,ITA,ITALY,Right,22,https://fie.org/athletes/45942,2021-05-13 21:45:27
1697,45943,CRAIGHERO Elena,ITA,ITALY,Left,20,https://fie.org/athletes/45943,2021-05-13 21:45:27
1698,45956,SPOLJAR Lara,CRO,CROATIA,Right,17,https://fie.org/athletes/45956,2021-05-13 21:45:28
1699,45975,SENYO Grace,TOG,TOGO,Right,18,https://fie.org/athletes/45975,2021-05-13 21:45:50
1700,45981,RISMONDO Barbara,CRO,CROATIA,Right,17,https://fie.org/athletes/45981,2021-05-13 21:46:00
1701,45983,KOLARIC Marta,CRO,CROATIA,Right,17,https://fie.org/athletes/45983,2021-05-13 21:46:01
1702,46016,PENAVIC Lucija,CRO,CROATIA,Right,19,https://fie.org/athletes/46016,2021-05-13 21:46:09
1703,46057,BARAN Aydan,TUR,TURKEY,Right,20,https://fie.org/athletes/46057,2021-05-13 21:46:16
1704,46073,FERNANDEZ ALVAREZ Beatriz,ESP,SPAIN,Right,16,https://fie.org/athletes/46073,2021-05-13 21:46:17
1705,37881,GOLOKOLENKO Alla,RUS,RUSSIA,Right,23,https://fie.org/athletes/37881,2021-05-13 21:46:18
1706,46081,CHEONG Chi Cheng,MAC,"MACAO, CHINA",Right,20,https://fie.org/athletes/46081,2021-05-13 21:46:21
1707,46092,BARDAGUI Safia,MAR,MOROCCO,Right,19,https://fie.org/athletes/46092,2021-05-13 21:46:27
1708,46094,IEC Pek Chan,MAC,"MACAO, CHINA",Right,17,https://fie.org/athletes/46094,2021-05-13 21:46:30
1709,46103,WILLIAMSON Lucy-Belle,GBR,GREAT BRITAIN,Right,17,https://fie.org/athletes/46103,2021-05-13 21:46:31
1710,46105,LUKNAVONGSA Praewa,THA,THAILAND,Right,20,https://fie.org/athletes/46105,2021-05-13 21:46:31
1711,37971,ABDYL-KHAMITOVA Kamilia,KGZ,KYRGYZSTAN,Right,19,https://fie.org/athletes/37971,2021-05-13 21:46:40
1712,46165,BHANOT Gayatri,USA,USA,Right,19,https://fie.org/athletes/46165,2021-05-13 21:46:41
1713,46171,KNIGHT Skylar,USA,USA,Right,16,https://fie.org/athletes/46171,2021-05-13 21:46:41
1714,46179,KIM Naeun,KOR,KOREA,Right,23,https://fie.org/athletes/46179,2021-05-13 21:46:42
1715,46187,WINONA Leoda Lundy,INA,INDONESIA,Right,20,https://fie.org/athletes/46187,2021-05-13 21:46:43
1716,46206,SOMMER Johanna,AUT,AUSTRIA,Right,19,https://fie.org/athletes/46206,2021-05-13 21:46:59
1717,46232,TWEDDLE Sophia,NZL,NEW ZEALAND,Right,19,https://fie.org/athletes/46232,2021-05-13 21:47:09
1718,29857,TCHOUKOUNTE Madina,FRA,FRANCE,Right,25,https://fie.org/athletes/29857,2021-05-13 21:47:18
1719,46281,RAMIREZ QUINTERO Ana Maria,COL,COLOMBIA,Left,17,https://fie.org/athletes/46281,2021-05-13 21:47:29
1720,38091,ELLIS Bethany,GBR,GREAT BRITAIN,Left,22,https://fie.org/athletes/38091,2021-05-13 21:47:31
1721,46284,MOSER Magdalena,AUT,AUSTRIA,Right,18,https://fie.org/athletes/46284,2021-05-13 21:47:30
1722,38093,SHAW Rachel,GBR,GREAT BRITAIN,Right,21,https://fie.org/athletes/38093,2021-05-13 21:47:30
1723,46314,THOKCHOM Echal,IND,INDIA,Right,23,https://fie.org/athletes/46314,2021-05-13 21:47:37
1724,29987,DINI Eleonora,ITA,ITALY,Right,23,https://fie.org/athletes/29987,2021-05-13 21:47:47
1725,46377,KORLAT Nikoletta,UKR,UKRAINE,Right,19,https://fie.org/athletes/46377,2021-05-13 21:47:48
1726,46379,ESCOBAR Geraldine,COL,COLOMBIA,Right,18,https://fie.org/athletes/46379,2021-05-13 21:47:49
1727,46384,ABAQUIN Anica Catarina,PHI,PHILIPPINES,Right,20,https://fie.org/athletes/46384,2021-05-13 21:47:50
1728,30063,LAVA Federica,ITA,ITALY,Right,26,https://fie.org/athletes/30063,2021-05-13 21:48:06
1729,46452,KHEIRKHAH Fatemeh,IRI,IRAN,Left,21,https://fie.org/athletes/46452,2021-05-13 21:48:07
1730,46461,MENDEZ SCHIK Hannah,CRC,COSTA RICA,Right,17,https://fie.org/athletes/46461,2021-05-13 21:48:09
1731,30110,DYNKO Anastasiya,UKR,UKRAINE,Right,25,https://fie.org/athletes/30110,2021-05-13 21:48:22
1732,46542,HABASHITA Kanna,JPN,JAPAN,Right,19,https://fie.org/athletes/46542,2021-05-13 21:48:30
1733,30202,KIRSCHBAUM Viviane,GER,GERMANY,Right,26,https://fie.org/athletes/30202,2021-05-13 21:48:32
1734,30280,ADJABI Feriel,ALG,ALGERIA,Right,25,https://fie.org/athletes/30280,2021-05-13 21:48:42
1735,30300,KULIAYEVA Lizaveta,BLR,BELARUS,Left,25,https://fie.org/athletes/30300,2021-05-13 21:48:47
1736,46715,WANG Chaoqi,CHN,CHINA,Right,21,https://fie.org/athletes/46715,2021-05-13 21:48:52
1737,38524,CHEN Christine,NZL,NEW ZEALAND,Right,23,https://fie.org/athletes/38524,2021-05-13 21:48:53
1738,38551,VAN DER WALT Jana,RSA,SOUTH AFRICA,Right,23,https://fie.org/athletes/38551,2021-05-13 21:48:56
1739,46751,EDIRI Josephine,FRA,FRANCE,Left,17,https://fie.org/athletes/46751,2021-05-13 21:48:57
1740,30415,CERCHIARO Manuela,ITA,ITALY,Right,25,https://fie.org/athletes/30415,2021-05-13 21:49:06
1741,30511,JENY Renata,CRO,CROATIA,Right,22,https://fie.org/athletes/30511,2021-05-13 21:49:17
1742,30512,LI Lea Ming,CRO,CROATIA,Right,22,https://fie.org/athletes/30512,2021-05-13 21:49:21
1743,46913,VANACORE PACALUK Antonella,URU,URUGUAY,Left,20,https://fie.org/athletes/46913,2021-05-13 21:49:27
1744,30530,OKABE Mai,JPN,JAPAN,Right,24,https://fie.org/athletes/30530,2021-05-13 21:49:28
1745,38723,BATENINA Olga,RUS,RUSSIA,Right,22,https://fie.org/athletes/38723,2021-05-13 21:49:28
1746,30556,BANJAC Anamarija,CRO,CROATIA,Left,22,https://fie.org/athletes/30556,2021-05-13 21:49:33
1747,46971,DAFRAWY Ola,EGY,EGYPT,Right,23,https://fie.org/athletes/46971,2021-05-13 21:49:33
1748,38835,CURCIC Jelena,SRB,SERBIA,Right,22,https://fie.org/athletes/38835,2021-05-13 21:49:52
1749,38836,SIMON Chloe,FRA,FRANCE,Right,22,https://fie.org/athletes/38836,2021-05-13 21:49:52
1750,38838,MENNOCK Solene,FRA,FRANCE,Right,23,https://fie.org/athletes/38838,2021-05-13 21:49:53
1751,38842,PERIANES Irene,ESP,SPAIN,Right,24,https://fie.org/athletes/38842,2021-05-13 21:49:54
1752,38843,MADRID Pilar,ESP,SPAIN,Right,22,https://fie.org/athletes/38843,2021-05-13 21:49:54
1753,38873,SIRENA Lucrezia,ITA,ITALY,Right,20,https://fie.org/athletes/38873,2021-05-13 21:50:02
1754,38877,BALOIU Teodora,ROU,ROMANIA,Right,21,https://fie.org/athletes/38877,2021-05-13 21:50:03
1755,38878,POTOR Andreea,ROU,ROMANIA,Right,20,https://fie.org/athletes/38878,2021-05-13 21:50:03
1756,38879,MISTRIC Ioana,ROU,ROMANIA,Right,22,https://fie.org/athletes/38879,2021-05-13 21:50:04
1757,38889,OZBEK Beray Cisem,TUR,TURKEY,Right,25,https://fie.org/athletes/38889,2021-05-13 21:50:12
1758,38910,GUZMAN AYALA Gabriela Renee,ESA,EL SALVADOR,Right,22,https://fie.org/athletes/38910,2021-05-13 21:50:13
1759,30729,CRASTES Marie France,FRA,FRANCE,Right,26,https://fie.org/athletes/30729,2021-05-13 21:50:16
1760,30821,HAMMERS Maike,GER,GERMANY,Right,24,https://fie.org/athletes/30821,2021-05-13 21:50:24
1761,39014,DELGADO GARRIDO Evelyn Carolina,PAN,PANAMA,Right,21,https://fie.org/athletes/39014,2021-05-13 21:50:24
1762,39015,HERMENET CHIRU Valery Dayana,PAN,PANAMA,Right,23,https://fie.org/athletes/39015,2021-05-13 21:50:25
1763,39016,LEMOS GUERRA Natalia Judith,PAN,PANAMA,Right,23,https://fie.org/athletes/39016,2021-05-13 21:50:25
1764,39023,DZITIEVA Madina,RUS,RUSSIA,Right,24,https://fie.org/athletes/39023,2021-05-13 21:50:26
1765,47222,KAUR Harpriyamaan,IND,INDIA,Right,20,https://fie.org/athletes/47222,2021-05-13 21:50:32
1766,47223,LODHA Latika Hemant,IND,INDIA,Right,21,https://fie.org/athletes/47223,2021-05-13 21:50:32
1767,47224,DAMKONDAWAR Harshada,IND,INDIA,Left,19,https://fie.org/athletes/47224,2021-05-13 21:50:33
1768,47225,TARLE Tejaswini Sopan,IND,INDIA,Right,22,https://fie.org/athletes/47225,2021-05-13 21:50:33
1769,39044,WU Jessica,USA,USA,Right,23,https://fie.org/athletes/39044,2021-05-13 21:50:36
1770,39054,JIMENEZ Gabriela,GUA,GUATEMALA,Right,25,https://fie.org/athletes/39054,2021-05-13 21:50:38
1771,39055,CIFUENTES Andrea,GUA,GUATEMALA,Right,20,https://fie.org/athletes/39055,2021-05-13 21:50:39
1772,39056,LOPEZ FLORES Kateryn Gissel,HN,HONDURAS,Right,24,https://fie.org/athletes/39056,2021-05-13 21:50:39
1773,39126,PUCCINI Virginia,ITA,ITALY,Right,21,https://fie.org/athletes/39126,2021-05-13 21:50:55
1774,39167,ASSIES Eva,NED,NETHERLANDS,Right,22,https://fie.org/athletes/39167,2021-05-13 21:50:59
1775,39194,DON Laura,BEL,BELGIUM,Right,22,https://fie.org/athletes/39194,2021-05-13 21:51:12
1776,39203,CHIBA Akane,JPN,JAPAN,Left,22,https://fie.org/athletes/39203,2021-05-13 21:51:17
1777,39215,IDO Misaki,JPN,JAPAN,Right,25,https://fie.org/athletes/39215,2021-05-13 21:51:18
1778,39220,KATZ Maya,ISR,ISRAEL,Right,22,https://fie.org/athletes/39220,2021-05-13 21:51:18
1779,39223,KROHMER Alice,GER,GERMANY,Right,22,https://fie.org/athletes/39223,2021-05-13 21:51:20
1780,39224,MATSUO Mitsuki,JPN,JAPAN,Right,22,https://fie.org/athletes/39224,2021-05-13 21:51:20
1781,39226,DING Grace,USA,USA,Right,23,https://fie.org/athletes/39226,2021-05-13 21:51:21
1782,39279,VOELKER Johanna,GER,GERMANY,Right,22,https://fie.org/athletes/39279,2021-05-13 21:51:42
1783,31207,MANGION Leah,AUS,AUSTRALIA,Right,25,https://fie.org/athletes/31207,2021-05-13 21:52:08
1784,39413,SARDAIN Stephanie,SUI,SWITZERLAND,Right,22,https://fie.org/athletes/39413,2021-05-13 21:52:08
1785,39489,BADUEL Juliette,FRA,FRANCE,Right,20,https://fie.org/athletes/39489,2021-05-13 21:52:14
1786,39490,BREDY Perrine,FRA,FRANCE,Right,20,https://fie.org/athletes/39490,2021-05-13 21:52:15
1787,39491,OUDOT Elodie,FRA,FRANCE,Right,23,https://fie.org/athletes/39491,2021-05-13 21:52:15
1788,39492,WATSON Alicia,FRA,FRANCE,Right,22,https://fie.org/athletes/39492,2021-05-13 21:52:16
1789,39518,LHOTELLIER Clara,FRA,FRANCE,Right,23,https://fie.org/athletes/39518,2021-05-13 21:52:23
1790,39563,BERGER Julia,AUT,AUSTRIA,Right,22,https://fie.org/athletes/39563,2021-05-13 21:52:33
1791,39580,ZAKHARAVA Dziyana,BLR,BELARUS,Right,22,https://fie.org/athletes/39580,2021-05-13 21:52:41
1792,39630,LUONG Tiffany,USA,USA,Right,22,https://fie.org/athletes/39630,2021-05-13 21:52:54
1793,31676,UNWALLA Simone,USA,USA,Left,24,https://fie.org/athletes/31676,2021-05-13 21:53:31
1794,31724,SANGUINO Beatriz,POR,PORTUGAL,Right,22,https://fie.org/athletes/31724,2021-05-13 21:53:37
1795,40044,HADHRI Sarra,TUN,TUNISIA,Right,19,https://fie.org/athletes/40044,2021-05-13 21:53:57
1796,31863,PAPP Petra,HUN,HUNGARY,Right,24,https://fie.org/athletes/31863,2021-05-13 21:54:03
1797,40064,GAMBINO Flaminia,ITA,ITALY,Left,21,https://fie.org/athletes/40064,2021-05-13 21:54:05
1798,48258,RUBASOVA Ema,CZE,CZECH REPUBLIC,Right,17,https://fie.org/athletes/48258,2021-05-13 21:54:05
1799,40076,PANTELI Efthimia,GRE,GREECE,Right,21,https://fie.org/athletes/40076,2021-05-13 21:54:06
1800,40092,ESER Kubra,TUR,TURKEY,Right,22,https://fie.org/athletes/40092,2021-05-13 21:54:09
1801,40096,BEYHAN Ruya,TUR,TURKEY,Right,23,https://fie.org/athletes/40096,2021-05-13 21:54:11
1802,40098,GOCER Sila,TUR,TURKEY,Right,22,https://fie.org/athletes/40098,2021-05-13 21:54:14
1803,40133,KIM Eunhee,KOR,KOREA,Right,22,https://fie.org/athletes/40133,2021-05-13 21:54:27
1804,40134,JANG Hayoung,KOR,KOREA,Right,22,https://fie.org/athletes/40134,2021-05-13 21:54:28
1805,40135,PARK Chaeyeun,KOR,KOREA,Right,22,https://fie.org/athletes/40135,2021-05-13 21:54:28
1806,40161,SIKE Nora,HUN,HUNGARY,Right,21,https://fie.org/athletes/40161,2021-05-13 21:54:30
1807,40178,ALBUAINAIN Sumaya,BH,BAHRAIN,Right,19,https://fie.org/athletes/40178,2021-05-13 21:54:32
1808,40179,ALI Muna,BH,BAHRAIN,Right,24,https://fie.org/athletes/40179,2021-05-13 21:54:32
1809,40180,FARDEEN Layla,BH,BAHRAIN,Right,19,https://fie.org/athletes/40180,2021-05-13 21:54:42
1810,40181,MOHAMED Maram,BH,BAHRAIN,Right,19,https://fie.org/athletes/40181,2021-05-13 21:54:38
1811,40195,PEDIADITAKI Marina Eleni,GRE,GREECE,Right,19,https://fie.org/athletes/40195,2021-05-13 21:54:47
1812,48396,TAKEZAWA Shiori,JPN,JAPAN,Right,18,https://fie.org/athletes/48396,2021-05-13 21:54:56
1813,40221,HAQAWI Jana,KSA,SAUDI ARABIA,Right,21,https://fie.org/athletes/40221,2021-05-13 21:54:58
1814,40225,MUTLU Irem,TUR,TURKEY,Right,24,https://fie.org/athletes/40225,2021-05-13 21:55:00
1815,48451,WAUTERS Marjolein,BEL,BELGIUM,Right,20,https://fie.org/athletes/48451,2021-05-13 21:55:14
1816,40260,MITRIC Iva,SRB,SERBIA,Right,22,https://fie.org/athletes/40260,2021-05-13 21:55:14
1817,40259,PONOCKO Ana,SRB,SERBIA,Right,24,https://fie.org/athletes/40259,2021-05-13 21:55:15
1818,48456,SHI Jing Emily,AUS,AUSTRALIA,Right,17,https://fie.org/athletes/48456,2021-05-13 21:55:15
1819,40272,KAUR Simranjeet,IND,INDIA,Left,22,https://fie.org/athletes/40272,2021-05-13 21:55:17
1820,40294,AL-ABDULLA Aisha,QAT,QATAR,Right,19,https://fie.org/athletes/40294,2021-05-13 21:55:25
1821,40295,AL-MOADHADI Aisha,QAT,QATAR,Right,21,https://fie.org/athletes/40295,2021-05-13 21:55:25
1822,48489,TSUDA Manami,JPN,JAPAN,Right,18,https://fie.org/athletes/48489,2021-05-13 21:55:26
1823,48554,GAFURZIANOVA Elina,RUS,RUSSIA,Right,19,https://fie.org/athletes/48554,2021-05-13 21:55:39
1824,40381,SREENIVASA Amrutha,IND,INDIA,Right,25,https://fie.org/athletes/40381,2021-05-13 21:55:43
1825,48581,DRESCHER Lea Sophie,GER,GERMANY,Right,17,https://fie.org/athletes/48581,2021-05-13 21:55:46
1826,40401,CELIS Miranda,VEN,VENEZUELA,Right,20,https://fie.org/athletes/40401,2021-05-13 21:55:47
1827,48594,PEAKE Sophie,GBR,GREAT BRITAIN,Right,20,https://fie.org/athletes/48594,2021-05-13 21:55:48
1828,48596,BESSMAN Julia,POL,POLAND,Right,20,https://fie.org/athletes/48596,2021-05-13 21:55:49
1829,48609,VISSOTSKY Clemence,FRA,FRANCE,Right,21,https://fie.org/athletes/48609,2021-05-13 21:55:52
1830,40445,DIFO Patricia,DOM,DOMINICAN REPUBLIC,Right,21,https://fie.org/athletes/40445,2021-05-13 21:55:56
1831,48670,ESTRADA Cinthya,GUA,GUATEMALA,Right,20,https://fie.org/athletes/48670,2021-05-13 21:55:57
1832,48693,TAYLOR LARRAURI Jubanel,CRC,COSTA RICA,Right,15,https://fie.org/athletes/48693,2021-05-13 21:56:00
1833,40538,KIM Sojung,KOR,KOREA,Right,25,https://fie.org/athletes/40538,2021-05-13 21:56:07
1834,40540,CHANG Harim,KOR,KOREA,Right,24,https://fie.org/athletes/40540,2021-05-13 21:56:08
1835,40539,CHOI Dahyun,KOR,KOREA,Right,25,https://fie.org/athletes/40539,2021-05-13 21:56:09
1836,32352,LAURIA Greta,ITA,ITALY,Left,24,https://fie.org/athletes/32352,2021-05-13 21:56:10
1837,40545,CHONG Hio Ieng,MAC,"MACAO, CHINA",Right,21,https://fie.org/athletes/40545,2021-05-13 21:56:10
1838,32374,LOH Zoe,CAN,CANADA,Right,23,https://fie.org/athletes/32374,2021-05-13 21:56:15
1839,32404,CIMIOTTI Carlotta,SUI,SWITZERLAND,Right,22,https://fie.org/athletes/32404,2021-05-13 21:56:20
1840,32453,KHEDHIRI Mariem,TUN,TUNISIA,Right,24,https://fie.org/athletes/32453,2021-05-13 21:56:43
1841,40664,HOU Annabel Autumn,TPE,CHINESE TAIPEI,Left,23,https://fie.org/athletes/40664,2021-05-13 21:56:46
1842,48941,TAKAHASHI Sayaka,JPN,JAPAN,Right,18,https://fie.org/athletes/48941,2021-05-13 21:56:57
1843,48942,HOSONO Rei,JPN,JAPAN,Left,18,https://fie.org/athletes/48942,2021-05-13 21:56:58
1844,48965,TAKAHARA Mao,JPN,JAPAN,Right,21,https://fie.org/athletes/48965,2021-05-13 21:57:08
1845,48967,DATE Miyako,JPN,JAPAN,Right,21,https://fie.org/athletes/48967,2021-05-13 21:57:09
1846,32587,LETICEE Laura,FRA,FRANCE,Right,25,https://fie.org/athletes/32587,2021-05-13 21:57:10
1847,48990,SAITO Riri,JPN,JAPAN,Right,19,https://fie.org/athletes/48990,2021-05-13 21:57:19
1848,49009,FABAC Lara,CRO,CROATIA,Left,16,https://fie.org/athletes/49009,2021-05-13 21:57:21
1849,49043,NAGY Timea,HUN,HUNGARY,Right,19,https://fie.org/athletes/49043,2021-05-13 21:57:26
1850,49044,FENYVESI Viktoria,HUN,HUNGARY,Right,18,https://fie.org/athletes/49044,2021-05-13 21:57:25
1851,49067,OSENDE Carmen,ESP,SPAIN,Right,17,https://fie.org/athletes/49067,2021-05-13 21:57:27
1852,32685,OLIVIERO NATUREL Marguerite,FRA,FRANCE,Right,26,https://fie.org/athletes/32685,2021-05-13 21:57:29
1853,49086,BURICELLI Ilaria,ITA,ITALY,Right,21,https://fie.org/athletes/49086,2021-05-13 21:57:30
1854,49118,IIMURA Ayano,JPN,JAPAN,Right,15,https://fie.org/athletes/49118,2021-05-13 21:57:35
1855,49126,ZAVARATSINSKAYA Marta,BLR,BELARUS,Left,20,https://fie.org/athletes/49126,2021-05-13 21:57:35
